t,range_m,alt_m,speed,mach,fuel,g_avail,g_achieved,drag_para,drag_induced,thrust,cross_x,phase,label
128.30000000004765,7393.315433277384,11.978961370549172,683.2234066507531,2.0079847651522105,445.3425700247639,15.405936635745777,3.665111767475256,32160.941816143582,10255.871335440992,48727.34512524827,113.71497491859404,5,TERMINAL
128.40000000004756,7325.332587581407,11.97798502415684,683.4440484326186,2.008633206020028,444.9490932548827,15.418166611460935,3.849682762862184,32177.366395704667,11304.185023906091,47871.37555226654,105.77562623156031,5,TERMINAL
128.50000000004746,7257.376392439797,11.976844691379043,683.6033646590106,2.0091014080857854,444.56191788688903,15.42759910099143,3.9871223788597994,32189.22829187049,12116.572714070055,47164.24737951836,97.47112549158965,5,TERMINAL
128.60000000004737,7189.456957764766,11.975582434100971,683.7162042636337,2.009433013145293,444.17997797664987,15.434907403096165,4.0725052203398375,32197.63190489707,12633.277051237477,46571.86786302512,88.78891517728202,5,TERMINAL
128.70000000004728,7121.582638552242,11.974234741783187,683.7975574313864,2.009672078000966,443.8024995695514,15.440770917515414,4.103182691642993,32203.69250091662,12817.636169079959,46057.371427906495,79.72159628109728,5,TERMINAL
128.8000000000472,7053.7599051894185,11.972831598416201,683.8617479043648,2.0098607006371267,443.42901263270414,15.445838194582931,4.077870022519022,32208.47596664402,12654.051352525565,45583.48478852055,70.26713322945922,5,TERMINAL
128.9000000000471,6985.993284984322,11.971396609133404,683.9217668861376,2.0100370625758175,443.05934509450475,15.450696584563634,3.9961722328788993,32212.949142822985,12146.589806740834,45114.58800729243,60.42894559358196,5,TERMINAL
129.000000000047,6918.285364314889,11.969947680141091,683.9887211945585,2.01023380702083,442.6936011877002,15.45584724175491,3.85835554501646,32217.93870126137,11317.90534446231,44618.53042868533,50.21593513146124,5,TERMINAL
129.10000000004692,6850.636844316113,11.968497928901941,684.0713808119901,2.0104767091351006,442.33212595047604,15.461684771946103,3.665268962384396,32224.0974496457,10208.226694310772,44068.23024093236,39.64247446720544,5,TERMINAL
129.20000000004683,6783.046644824209,11.967056630152667,684.1758192776085,2.0107836191808146,441.97545760583074,15.468481171436139,3.4183839604322728,32231.877560204543,8874.241587473494,43443.06510983947,28.728371798631144,5,TERMINAL
129.30000000004674,6715.512052061462,11.965630090566123,684.3051450553303,2.011163673034165,441.62426954058037,15.476373916351193,3.1199779218762522,32241.51056645323,7387.776781340988,42730.04854389721,17.49881943118741,5,TERMINAL
129.40000000004665,6648.02890575465,11.964222401662912,684.4593239421275,2.0116167702638563,441.27930367853475,15.485358158650072,2.773579896002961,32252.994119249306,5834.232776696538,41924.78087380413,5.984330085026933,5,TERMINAL
129.50000000004655,6580.59182134941,11.962836055696323,684.6350925645115,2.0121333199133766,440.9412971382755,15.495283003756361,2.385026873981162,32266.085498567998,4310.776676209604,41032.16322625109,-5.779337504877118,5,TERMINAL
129.60000000004646,6513.194442914095,11.961472429424749,684.8259617147036,2.012694250317841,440.6109041485962,15.505851811000628,1.9651859415298032,32280.301789363566,2924.3289532900712,40066.866074785175,-17.75126383624455,5,TERMINAL
129.70000000004637,6445.829722345437,11.960132150979158,685.0223062340815,2.0132712732793707,440.28861523984716,15.516626392095164,1.5378769165748971,32294.926486780198,1789.401505454035,39053.54953707319,-29.88546608616085,5,TERMINAL
129.80000000004628,6378.490220651787,11.958815369065244,685.2115357839641,2.0138273859669424,439.97467572272785,15.527034899852527,1.1648828310738812,32309.02212794606,1025.8565857103404,38026.83944861325,-42.13101001316172,5,TERMINAL
129.9000000000462,6311.168427418962,11.957521944051544,685.3783384933317,2.014317586998684,439.66900540133923,15.536383111077742,1.0007947310711391,32321.44837873816,756.6601812987518,37031.07044527009,-54.432139229774634,5,TERMINAL
130.0000000000461,6243.857095040781,11.956251578797685,685.5049874079353,2.014689777095108,439.37112134527774,15.54386872337795,1.2101583739833979,32330.884853359967,1105.700328617101,36119.814060693505,-66.72842519793645,5,TERMINAL
130.100000000046,6176.5495848812825,11.955003904476142,685.5716980832498,2.0148858100422617,439.0800653724838,15.548598212925352,1.705701351270545,32335.857826713724,2195.732091759327,35355.21558698113,-78.95494152930439,5,TERMINAL
130.20000000004592,6109.240223174479,11.953778533809876,685.5570246907325,2.0148426568440905,438.794337680869,15.549605744476738,2.3441827042193806,32334.7699239462,4146.498065489114,34807.167734437586,-91.04246620898762,5,TERMINAL
130.30000000004583,6041.924665099246,11.952575091466837,685.4382816974321,2.0144936450338817,438.5118378254692,15.545873589785483,3.0614366775610935,32325.931842910966,7073.0579746440935,34552.351721215724,-102.91771522481477,5,TERMINAL
130.40000000004574,5974.600266028371,11.951393229006241,685.1919785214658,2.0137697361211373,438.2298139831848,15.536353497624315,3.8314812529779783,32307.595183692058,11084.344871979056,34673.177267299885,-114.50361080066233,5,TERMINAL
130.50000000004565,5907.266459388506,11.950232629826933,684.7942554929596,2.012600806874842,437.9448211930184,15.519988467848217,4.641510431226008,32277.985520768845,16281.950029584526,35256.65215827725,-125.71958703066909,5,TERMINAL
130.60000000004555,5839.92514083693,11.949093008020093,684.2213108536126,2.0109169042691235,437.6526890186695,15.495734411581616,5.483630147019721,32235.33495070015,22759.12500050221,36393.20980390315,-136.48193522052748,5,TERMINAL
130.70000000004546,5772.581058526978,11.947974103836762,683.4498102762034,2.00864944905509,437.34849886277823,15.462581226801165,6.352003141642736,32177.91347212899,30599.97823535031,38175.519846344774,-146.70419068848736,5,TERMINAL
130.80000000004537,5705.242209080031,11.946875677588919,682.4572723391267,2.0057323686647237,437.0265709757527,15.419572879578157,7.241738896419671,32104.0586953135,39878.83541637853,40697.30271175488,-156.29756218240934,5,TERMINAL
130.90000000004528,5637.920238498796,11.945797503153281,681.2224254191392,2.0021031461131895,436.68046105191985,15.365826151930131,8.148414745166482,32012.20352531511,50659.72730722584,44052.1643823353,-165.17140444276563,5,TERMINAL
131.0000000000452,5570.630862952624,11.944739362040785,679.7246831721068,1.9977012784436503,436.302962610409,15.300509534604805,9.067852809490807,32013.35425284056,62996.12355755829,48334.73259622057,-173.23373187846607,5,TERMINAL
131.1000000000451,5503.394655728598,11.943701043722577,677.9396963745968,1.9924552036522154,435.88605263374365,15.222646503893259,9.996011183470038,32135.541500085557,76931.80672428358,53633.52301717453,-180.3917348469739,5,TERMINAL
131.200000000045,5436.238096984846,11.942682349839064,675.832028284277,1.9862607736763576,435.42471452116166,15.130771395683706,10.928930410843982,32276.457062103837,92504.19622006181,58976.36441163877,-186.5523325777273,5,TERMINAL
131.30000000004492,5369.197191798949,11.94168313554182,673.3282568693663,1.978902202231213,434.92207692203164,15.021713570766293,11.862708525526164,32439.15338576191,109757.24839331664,63812.77085230772,-191.6225962979918,5,TERMINAL
131.40000000004483,5302.320165072009,11.940703330129724,670.3494602767169,1.9701475391452095,434.38205451433436,14.892126626995998,12.793491626164613,32626.11035767485,128741.35624827145,68190.74607792072,-195.51047844799035,5,TERMINAL
131.50000000004474,5235.668150931606,11.93974097552963,666.8231619970825,1.9597837769870026,433.8081909132367,14.739050162154943,13.661725130896725,32838.22380039096,148301.07840220287,72153.74366946107,-198.1259970683276,5,TERMINAL
131.60000000004464,5169.300328265609,11.93884070355149,663.1030769050378,1.9488504797685176,433.203693843234,14.578378206696657,13.507331364913652,33051.27312924454,146532.4051528221,75741.09834855373,-199.4023690693064,5,TERMINAL
131.70000000004455,5103.214239209578,11.938151569591382,660.0163042882375,1.9397784837775065,432.57146697641105,14.446411767392465,12.47476971066577,33219.7734975084,126097.17814821089,78988.416394136,-199.36733253605814,5,TERMINAL
131.80000000004446,5037.348494088129,11.93774607967995,657.938258208112,1.9336711270651963,431.9141387528306,14.35914558103932,11.074233184531423,33329.01413079217,99951.97442090065,81927.9290524805,-198.1288176836452,5,TERMINAL
131.90000000004437,4971.620990949359,11.93763295170261,656.8842494472692,1.9305734078945498,431.2340884691086,14.316847660325216,9.607199998027284,33383.138645919826,75427.11973975005,84588.81244834085,-195.82583568968306,5,TERMINAL
